,sexo,qtd_filhos,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,posse_de_imovel_Y,posse_de_veiculo_Y
11955,1,2,1,0,0,0,4.0,False,0,1
11956,1,2,1,0,0,0,4.0,False,0,1
11957,1,2,1,0,0,0,4.0,False,0,1
11958,0,0,1,0,1,0,2.0,False,0,0
11959,0,2,1,1,0,0,4.0,False,0,1
11960,0,2,1,1,0,0,4.0,False,0,1
11961,0,2,1,1,0,0,4.0,False,0,1
11962,0,2,1,1,0,0,4.0,False,0,1
11963,1,0,1,0,0,0,2.0,False,0,1
11964,1,0,1,0,0,0,2.0,False,0,1
11965,1,0,1,0,0,0,2.0,False,0,1
11966,1,0,1,0,0,0,2.0,False,0,1
11967,0,0,1,0,0,0,2.0,False,1,0
11968,0,0,1,0,0,0,2.0,False,1,0
11969,0,0,1,0,0,0,2.0,False,1,0
11970,0,0,1,0,0,0,2.0,False,0,0
11971,1,0,1,0,0,0,2.0,False,0,0
11972,1,0,1,0,0,0,2.0,False,0,0
11973,1,0,1,0,1,0,1.0,False,1,0
11974,1,2,1,0,0,0,4.0,False,1,1
11975,1,2,1,0,0,0,4.0,False,1,1
11976,1,2,1,0,0,0,4.0,False,1,1
11977,1,2,1,0,0,0,4.0,False,1,1
11978,1,2,1,0,0,0,4.0,False,1,1
11979,1,2,1,0,0,0,4.0,False,1,1
11980,1,2,1,0,0,0,4.0,False,1,1
11981,1,2,1,0,0,0,4.0,False,1,1
11982,0,1,1,0,0,0,3.0,False,1,1
11983,0,1,1,0,0,0,3.0,False,1,1
11984,0,1,1,0,0,0,3.0,False,1,1
11985,0,1,1,0,0,0,3.0,False,1,1
11986,0,0,1,0,1,0,2.0,False,1,0
11987,0,0,1,0,1,0,2.0,False,1,0
11988,0,0,1,0,1,0,2.0,False,1,0
11989,1,1,1,0,1,0,3.0,False,1,0
11990,1,0,1,0,0,0,2.0,False,1,1
11991,1,0,1,0,0,0,2.0,False,1,1
11992,1,0,1,0,0,0,2.0,False,1,1
11993,1,0,1,0,0,0,2.0,False,1,1
11994,1,0,1,1,1,0,1.0,False,1,1
11995,1,0,1,1,1,0,1.0,False,1,1
11996,1,0,1,1,1,0,1.0,False,1,1
11997,1,0,1,0,0,0,2.0,False,1,1
11998,1,0,1,0,0,0,2.0,False,1,1
11999,1,0,1,0,1,0,2.0,False,1,1
12000,1,0,1,0,1,0,2.0,False,1,1
12001,1,0,1,0,1,0,2.0,False,1,1
12002,1,0,1,0,0,0,2.0,False,1,1
12003,1,0,1,0,0,0,2.0,False,1,1
12004,1,0,1,0,0,0,2.0,False,1,1
12005,1,0,1,0,1,0,2.0,False,1,1
12006,1,0,1,0,1,0,2.0,False,1,1
12007,0,0,1,0,0,0,1.0,False,1,1
12008,0,0,1,0,0,0,1.0,False,1,1
12009,0,0,1,0,0,0,1.0,False,1,1
12010,0,0,1,1,1,0,2.0,False,1,0
12011,1,1,1,0,1,0,3.0,False,1,0
12012,1,1,1,0,1,0,3.0,False,1,0
12013,1,1,1,0,1,0,3.0,False,1,0
12014,1,1,1,0,1,0,3.0,False,1,0
12015,0,0,1,0,1,0,2.0,False,0,0
12016,1,0,1,0,0,0,2.0,False,1,1
12017,1,0,1,0,0,0,2.0,False,1,1
12018,0,1,1,0,0,0,3.0,False,1,0
12019,0,1,1,0,0,0,3.0,False,1,0
12020,0,1,1,0,0,0,3.0,False,1,0
12021,0,0,1,1,1,0,1.0,False,1,0
12022,1,0,1,0,0,0,2.0,False,0,1
12023,1,1,1,0,0,0,3.0,False,1,1
12024,1,1,1,0,0,0,3.0,False,1,1
12025,1,1,1,0,0,0,3.0,False,1,1
12026,1,0,1,0,1,0,2.0,False,1,1
12027,0,1,1,1,1,0,3.0,False,1,1
12028,0,1,1,1,1,0,3.0,False,1,1
12029,0,1,1,1,1,0,3.0,False,1,1
12030,0,1,1,1,1,0,3.0,False,1,1
12031,0,1,1,1,1,0,3.0,False,1,1
12032,0,1,1,1,1,0,3.0,False,1,1
12033,1,0,1,0,0,0,2.0,False,1,1
12034,1,0,1,0,0,0,2.0,False,1,1
12035,1,0,1,0,0,0,2.0,False,1,1
12036,0,2,1,1,0,0,4.0,False,1,0
12037,0,1,1,0,0,0,3.0,False,0,1
12038,0,1,1,0,0,0,3.0,False,0,1
12039,0,1,1,0,0,0,3.0,False,0,1
12040,0,1,1,0,0,0,3.0,False,0,1
12041,0,0,1,1,1,1,2.0,False,1,0
12042,0,0,1,1,1,1,2.0,False,1,0
12043,0,0,1,1,1,1,2.0,False,1,0
12044,0,0,1,0,0,0,2.0,False,1,1
12045,0,0,1,0,0,0,2.0,False,1,1
12046,0,0,1,0,0,0,2.0,False,1,1
12047,0,2,1,1,1,0,4.0,False,1,0
12048,0,2,1,1,1,0,4.0,False,1,0
12049,0,0,1,0,1,0,2.0,False,1,0
12050,1,0,1,0,1,1,2.0,False,1,1
12051,0,2,1,0,1,0,4.0,False,1,0
12052,0,2,1,0,1,0,4.0,False,1,0
12053,0,2,1,0,1,0,4.0,False,1,0
12054,0,0,1,0,1,0,2.0,False,1,0
12055,0,0,1,0,1,0,2.0,False,1,0
12056,0,0,1,0,0,0,2.0,False,1,0
12057,0,0,1,0,0,0,2.0,False,1,0
12058,0,0,1,0,0,0,2.0,False,1,0
12059,0,0,1,0,0,0,2.0,False,1,0
12060,0,0,1,1,1,0,2.0,False,0,0
12061,0,0,1,1,1,0,2.0,False,0,0
12062,0,0,1,1,1,0,2.0,False,0,0
12063,0,0,1,1,1,0,2.0,False,0,0
12064,0,0,1,1,1,0,2.0,False,0,0
12065,0,0,1,1,1,0,2.0,False,0,0
12066,0,0,1,1,1,0,2.0,False,0,0
12067,0,0,1,1,1,0,2.0,False,0,0
12068,0,0,1,0,0,1,2.0,False,1,0
12069,0,0,1,0,0,1,2.0,False,1,0
12070,0,0,1,0,0,1,2.0,False,1,0
12071,0,0,1,0,0,1,2.0,False,1,0
12072,0,0,1,0,0,1,2.0,False,1,0
12073,0,1,1,0,0,0,3.0,False,0,0
12074,0,1,1,0,0,0,3.0,False,0,0
12075,0,0,1,0,0,1,1.0,False,1,0
12076,0,0,1,0,0,1,1.0,False,1,0
12077,0,0,1,0,0,1,1.0,False,1,0
12078,0,0,1,0,0,1,1.0,False,1,0
12079,0,0,1,0,0,1,1.0,False,1,0
12080,0,0,1,0,0,1,1.0,False,1,0
12081,0,0,1,0,0,0,2.0,False,1,0
12082,0,0,1,0,0,0,2.0,False,1,0
12083,0,0,1,0,0,0,2.0,False,1,0
12084,0,0,1,0,0,0,2.0,False,1,0
12085,0,0,1,0,0,0,2.0,False,1,0
12086,0,0,1,0,0,0,2.0,False,1,0
12087,0,0,1,0,0,0,1.0,False,1,0
12088,0,0,1,0,0,0,1.0,False,1,0
12089,0,0,1,0,0,0,1.0,False,1,0
12090,0,0,1,0,0,0,1.0,False,1,0
12091,0,1,1,0,0,0,3.0,False,0,0
12092,0,0,1,1,1,0,2.0,False,1,0
12093,0,0,1,1,1,0,2.0,False,1,0
12094,1,0,1,0,0,0,2.0,False,1,1
12095,1,0,1,0,0,0,2.0,False,1,1
12096,1,0,1,0,0,0,2.0,False,1,1
12097,1,0,1,0,0,0,2.0,False,1,1
12098,1,0,1,0,0,0,2.0,False,1,1
12099,1,0,1,0,0,0,2.0,False,1,1
12100,1,0,1,0,0,0,2.0,False,1,1
12101,1,0,1,0,0,0,2.0,False,1,1
12102,0,1,1,1,1,1,3.0,False,0,1
12103,0,1,1,1,1,1,3.0,False,0,1
12104,0,1,1,1,1,1,3.0,False,0,1
12105,0,1,1,1,1,1,3.0,False,0,1
12106,0,1,1,1,1,1,3.0,False,0,1
12107,0,1,1,1,1,1,3.0,False,0,1
12108,0,1,1,1,1,1,3.0,False,0,1
12109,0,1,1,1,1,1,3.0,False,0,1
12110,0,1,1,1,1,1,3.0,False,0,1
12111,0,1,1,1,1,1,3.0,False,0,1
12112,0,1,1,1,1,1,3.0,False,0,1
12113,0,1,1,1,1,1,3.0,False,0,1
12114,0,1,1,1,1,1,3.0,False,0,1
12115,1,0,1,0,0,0,2.0,False,1,1
12116,1,0,1,0,0,0,2.0,False,1,1
12117,1,0,1,0,0,0,2.0,False,1,1
12118,1,0,1,0,0,0,2.0,False,1,1
12119,1,0,1,0,0,0,2.0,False,1,1
12120,0,0,1,1,0,0,1.0,False,1,1
12121,0,0,1,1,0,0,1.0,False,1,1
12122,0,0,1,1,0,0,1.0,False,1,1
12123,1,1,1,0,1,0,3.0,False,1,1
12124,1,1,1,0,1,0,3.0,True,1,1
12125,1,1,1,0,1,0,3.0,False,1,1
12126,1,0,1,0,0,0,2.0,False,1,0
12127,1,0,1,0,0,0,2.0,False,1,0
12128,0,0,1,0,0,0,2.0,False,1,0
12129,0,0,1,0,0,0,2.0,False,1,0
12130,0,0,1,0,0,0,2.0,False,1,0
12131,0,0,1,0,0,0,2.0,False,1,0
12132,0,0,1,0,0,1,2.0,False,1,0
12133,1,0,1,0,0,1,2.0,False,1,1
12134,0,0,1,0,1,0,1.0,False,1,0
12135,0,0,1,0,0,0,2.0,False,1,0
12136,0,1,1,0,0,0,3.0,False,0,1
12137,0,0,1,0,0,0,1.0,False,1,1
12138,0,0,1,0,0,1,2.0,False,1,1
12139,0,0,1,0,0,0,1.0,False,1,1
12140,0,0,1,0,0,0,2.0,False,1,0
12141,0,0,1,0,0,0,1.0,False,1,0
12142,0,0,1,0,0,0,2.0,False,1,0
12143,1,0,1,0,0,0,2.0,False,0,1
12144,0,0,1,0,0,0,2.0,False,1,0
12145,0,2,1,0,0,0,4.0,False,1,0
12146,0,0,1,0,0,0,2.0,False,1,0
12147,0,0,1,0,0,0,2.0,False,1,0
12148,1,1,1,0,0,0,3.0,False,0,0
12149,1,1,1,0,0,0,3.0,False,0,0
12150,0,0,1,0,0,1,2.0,False,0,1
12151,0,0,1,0,1,1,2.0,False,1,0
12152,1,0,1,0,1,1,2.0,False,1,0
12153,0,0,1,1,0,0,2.0,False,1,0
12154,0,2,1,0,0,0,4.0,False,0,1
12155,0,0,1,1,0,0,1.0,False,1,0
12156,1,3,1,0,0,1,5.0,False,1,1
12157,0,0,1,0,1,0,2.0,False,1,1
12158,1,2,1,0,0,0,4.0,False,0,1
12159,1,1,1,0,0,0,3.0,False,1,1
12160,0,1,1,0,0,0,2.0,False,1,1
12161,0,0,1,0,0,0,1.0,False,1,0
12162,1,0,1,0,1,0,2.0,False,1,1
12163,0,0,1,0,0,0,2.0,False,1,1
12164,0,0,1,0,0,0,2.0,False,1,0
12165,0,2,1,0,0,1,4.0,False,0,0
12166,1,0,1,0,0,0,2.0,False,1,1
12167,1,1,1,0,0,0,3.0,False,1,1
12168,0,0,1,0,0,0,2.0,False,1,0
12169,0,0,1,0,1,0,2.0,False,0,0
12170,1,0,1,0,0,0,1.0,False,0,0
12171,0,0,1,1,1,0,2.0,False,0,0
12172,0,3,1,1,1,0,5.0,False,0,0
12173,0,0,1,0,0,0,2.0,False,0,1
12174,1,0,1,1,1,0,2.0,False,0,0
12175,1,0,1,0,0,1,2.0,False,1,0
12176,1,2,1,0,0,1,3.0,False,0,1
12177,0,0,1,1,1,0,1.0,False,1,0
12178,0,0,1,1,1,1,2.0,False,1,1
12179,1,0,1,0,0,0,2.0,False,1,1
12180,1,0,1,0,0,0,2.0,False,1,1
12181,0,0,1,1,1,0,1.0,False,1,0
12182,0,0,1,0,0,0,1.0,False,1,0
12183,1,0,1,1,1,0,2.0,False,0,1
12184,1,0,1,1,1,0,2.0,False,0,1
12185,0,1,1,0,0,0,2.0,False,1,0
12186,0,0,1,0,0,0,2.0,False,0,0
12187,1,0,1,0,0,1,1.0,False,0,0
12188,1,1,1,0,0,1,3.0,False,1,0
12189,0,0,1,0,0,1,1.0,False,1,0
12190,0,0,1,0,0,0,1.0,False,1,0
12191,1,0,1,0,0,0,1.0,False,1,1
12192,0,1,1,0,0,1,2.0,False,1,0
12193,0,2,1,0,0,0,3.0,False,0,0
12194,1,0,1,0,0,1,2.0,False,1,0
12195,1,0,1,0,0,1,2.0,False,0,0
12196,0,0,1,0,1,1,1.0,False,1,0
12197,0,1,1,0,0,0,3.0,False,1,1
12198,1,1,1,1,1,0,2.0,False,1,1
12199,1,1,1,1,1,0,2.0,False,1,1
12200,1,1,1,1,1,0,2.0,False,1,1
12201,0,1,1,0,0,0,2.0,False,1,0
12202,0,1,1,0,0,0,2.0,False,1,0
12203,0,0,1,0,0,0,1.0,False,1,0
12204,1,2,1,0,1,1,4.0,False,1,0
12205,0,1,1,0,0,0,3.0,False,0,1
12206,0,1,1,0,0,0,3.0,False,0,1
12207,0,0,1,0,1,1,2.0,False,1,0
12208,0,0,1,0,1,1,2.0,False,1,0
12209,1,2,1,0,1,1,4.0,False,1,1
12210,0,0,1,0,0,0,2.0,False,1,1
12211,0,0,1,0,0,0,2.0,False,1,1
12212,0,0,1,0,0,0,2.0,False,1,1
12213,0,0,1,0,0,1,2.0,False,1,1
12214,1,0,1,0,0,0,2.0,False,1,0
12215,1,0,1,1,0,0,2.0,False,1,1
12216,1,0,1,0,0,1,2.0,False,1,1
12217,0,0,1,0,0,0,2.0,False,1,0
12218,1,0,1,0,0,0,2.0,False,1,1
12219,0,0,1,0,0,0,2.0,False,1,0
12220,0,1,1,1,0,0,3.0,False,1,0
12221,1,1,1,0,0,0,3.0,False,0,0
12222,0,0,1,0,0,0,2.0,False,1,0
12223,0,1,1,0,1,1,3.0,False,1,1
12224,1,0,1,1,0,0,2.0,False,1,1
12225,0,0,1,0,1,0,2.0,False,1,1
12226,0,1,1,1,0,0,3.0,False,1,0
12227,0,1,1,1,0,0,3.0,False,1,0
12228,0,1,1,1,0,0,3.0,False,1,0
12229,0,1,1,1,0,0,3.0,False,1,0
12230,0,0,1,0,0,0,1.0,False,1,1
12231,0,0,1,0,0,0,1.0,False,1,1
12232,0,0,1,0,0,0,1.0,False,1,1
12233,0,0,1,0,0,1,2.0,False,1,0
12234,0,0,1,0,1,0,1.0,False,1,0
12235,0,0,1,0,1,0,1.0,False,1,0
12236,0,0,1,0,1,0,1.0,False,1,0
12237,0,0,1,0,1,0,1.0,False,1,0
12238,1,1,1,0,0,1,3.0,False,1,1
12239,1,1,1,0,0,1,3.0,False,1,1
12240,1,1,1,0,0,1,3.0,False,1,1
12241,1,1,1,0,0,1,3.0,False,1,1
12242,0,2,1,0,0,0,4.0,False,1,0
12243,1,0,1,0,0,0,2.0,False,1,0
12244,1,0,1,0,0,0,2.0,False,1,0
12245,0,2,1,1,1,0,4.0,False,1,1
12246,0,2,1,1,1,0,4.0,False,1,1
12247,0,2,1,1,1,0,4.0,False,1,1
12248,0,2,1,1,1,0,4.0,False,1,1
12249,0,2,1,1,1,0,4.0,False,1,1
12250,0,2,1,1,1,0,4.0,False,1,1
12251,0,2,1,1,1,0,4.0,False,1,1
12252,0,2,1,1,1,0,4.0,False,1,1
12253,0,2,1,1,1,0,4.0,False,1,1
12254,0,2,1,1,1,0,4.0,False,1,1
12255,1,1,1,0,0,0,3.0,False,1,0
12256,1,1,1,0,0,0,3.0,False,1,0
12257,1,1,1,0,0,0,3.0,False,1,0
12258,0,0,1,0,0,1,2.0,False,1,1
12259,0,0,1,0,0,0,2.0,False,1,0
12260,0,0,1,0,0,0,2.0,False,1,0
12261,0,0,1,0,0,0,2.0,False,1,0
12262,0,0,1,0,0,0,2.0,False,1,0
12263,0,0,1,0,0,0,2.0,False,1,0
12264,0,0,1,0,0,0,2.0,False,1,0
12265,1,2,1,0,0,0,4.0,False,1,0
12266,1,2,1,0,0,0,4.0,False,1,0
12267,1,0,1,0,1,0,2.0,False,0,1
12268,1,0,1,0,1,0,2.0,False,0,1
12269,1,0,1,0,1,0,2.0,False,0,1
12270,0,0,1,0,0,0,2.0,False,1,0
12271,0,1,1,1,0,0,3.0,False,1,0
12272,0,1,1,1,0,0,3.0,False,1,0
12273,0,1,1,1,0,0,3.0,False,1,0
12274,1,0,1,0,1,1,1.0,False,1,0
12275,1,0,1,0,1,1,1.0,False,1,0
12276,1,0,1,0,1,1,1.0,False,1,0
12277,0,1,1,0,1,0,3.0,False,1,0
12278,0,1,1,0,1,0,3.0,False,1,0
12279,0,1,1,0,1,0,3.0,False,1,0
12280,0,0,1,0,1,0,2.0,False,0,0
12281,0,0,1,0,1,0,2.0,False,0,0
12282,0,0,1,0,1,0,2.0,False,0,0
12283,0,0,1,0,1,0,2.0,False,0,0
12284,0,0,1,0,1,0,2.0,False,0,0
12285,0,0,1,0,1,0,2.0,False,0,0
12286,1,0,1,0,0,1,2.0,False,0,1
12287,1,0,1,0,0,1,2.0,False,0,1
12288,1,0,1,0,0,1,2.0,False,0,1
12289,1,0,1,0,0,1,2.0,False,0,1
12290,0,0,1,0,0,0,2.0,False,1,0
12291,0,0,1,0,0,0,2.0,False,1,0
12292,1,0,1,1,1,0,1.0,False,0,0
12293,1,0,1,0,0,1,1.0,False,1,1
12294,1,0,1,0,0,1,1.0,False,1,1
12295,1,0,1,0,0,1,1.0,False,1,1
12296,1,0,1,0,0,1,1.0,False,1,1
12297,1,0,1,0,0,1,1.0,False,1,1
12298,0,0,1,0,1,1,2.0,False,1,1
12299,0,0,1,0,1,1,2.0,False,1,1
12300,0,1,1,0,0,0,2.0,False,0,0
12301,0,0,1,0,0,0,1.0,False,0,0
12302,0,0,1,0,0,0,1.0,False,1,0
12303,0,0,1,0,0,0,1.0,False,1,0
12304,0,0,1,0,0,0,1.0,False,1,0
12305,0,0,1,0,0,0,1.0,False,1,0
12306,0,0,1,0,0,0,1.0,False,1,0
12307,0,1,1,0,1,1,3.0,False,1,1
12308,0,1,1,0,0,0,3.0,False,1,0
12309,0,1,1,0,0,0,3.0,False,1,0
12310,0,1,1,0,0,0,3.0,False,1,0
12311,0,1,1,0,0,0,3.0,False,1,0
12312,0,0,1,0,0,0,2.0,False,1,0
12313,1,0,1,0,0,0,1.0,False,1,0
12314,1,0,1,0,0,0,1.0,False,1,0
12315,1,0,1,0,0,0,1.0,False,1,0
12316,1,0,1,0,0,0,1.0,False,1,0
12317,1,0,1,0,0,0,1.0,False,1,0
12318,1,0,1,0,1,0,2.0,False,1,0
12319,1,0,1,0,1,0,2.0,False,1,0
12320,1,0,1,0,1,0,2.0,False,1,0
12321,0,0,1,1,0,0,2.0,False,1,1
12322,0,0,1,0,1,0,2.0,False,1,0
12323,1,0,1,1,1,0,2.0,False,1,1
12324,0,1,1,1,1,1,3.0,False,1,0
12325,0,1,1,1,1,1,3.0,False,1,0
12326,0,1,1,1,1,1,3.0,False,1,0
12327,0,1,1,1,1,1,3.0,False,1,0
12328,0,1,1,1,1,1,3.0,False,1,0
12329,0,1,1,1,1,1,3.0,False,1,0
12330,1,0,1,0,0,0,2.0,False,0,1
12331,1,0,1,0,0,0,2.0,False,0,1
12332,1,0,1,0,0,0,2.0,False,1,1
12333,1,1,1,0,0,0,3.0,False,1,1
12334,1,1,1,0,0,0,3.0,False,1,1
12335,1,1,1,0,0,0,3.0,False,1,1
12336,1,1,1,0,0,0,3.0,False,1,1
12337,1,1,1,0,0,0,3.0,False,1,1
12338,1,0,1,0,0,0,2.0,False,1,0
12339,0,0,1,0,0,0,2.0,False,1,1
12340,0,0,1,0,0,0,2.0,False,1,0
12341,0,0,1,0,0,0,2.0,False,1,0
12342,0,2,1,0,0,1,4.0,False,0,0
12343,0,2,1,0,0,0,4.0,False,0,0
12344,0,2,1,0,0,0,4.0,False,0,0
12345,1,0,1,0,1,1,2.0,False,1,1
12346,1,0,1,0,1,1,2.0,False,1,1
12347,0,0,1,1,1,0,2.0,False,1,0
12348,0,0,1,1,1,0,2.0,False,1,0
12349,0,0,1,1,1,0,2.0,False,1,0
12350,0,0,1,1,1,0,2.0,False,1,0
12351,0,0,1,0,1,0,1.0,False,1,0
12352,0,0,1,0,1,0,1.0,False,1,0
12353,0,0,1,0,1,0,1.0,False,1,0
12354,1,0,1,0,0,0,1.0,False,1,1
12355,1,0,1,0,0,0,1.0,False,1,1
12356,1,0,1,0,0,0,1.0,False,1,1
12357,1,0,1,0,0,0,1.0,False,1,1
12358,0,0,1,0,1,0,2.0,False,0,0
12359,0,0,1,0,1,0,2.0,False,0,0
12360,0,0,1,0,1,0,2.0,False,0,0
12361,1,1,1,0,0,0,3.0,False,1,0
12362,1,1,1,0,0,0,3.0,False,1,0
12363,1,1,1,0,0,0,3.0,False,1,0
12364,1,1,1,0,0,0,3.0,False,1,0
12365,0,0,1,0,0,1,2.0,False,1,0
12366,0,0,1,0,0,1,2.0,False,1,0
12367,0,0,1,0,0,1,2.0,False,1,0
12368,1,0,1,0,0,0,1.0,False,0,0
12369,1,0,1,0,0,1,2.0,False,1,1
12370,1,0,1,0,0,1,2.0,False,1,1
12371,1,0,1,0,0,1,2.0,False,1,1
12372,1,0,1,0,0,1,2.0,False,1,1
12373,1,0,1,0,0,1,2.0,False,1,1
12374,0,0,1,0,0,0,2.0,False,0,0
12375,0,0,1,0,0,1,2.0,False,1,0
12376,0,0,1,0,0,1,2.0,False,1,0
12377,0,0,1,0,0,1,2.0,False,1,0
12378,0,0,1,0,0,1,2.0,False,1,0
12379,0,0,1,0,0,1,2.0,False,1,0
12380,0,0,1,0,0,0,2.0,False,1,0
12381,0,0,1,0,0,0,2.0,False,1,0
12382,0,0,1,0,0,0,2.0,False,1,0
12383,0,0,1,0,0,0,2.0,False,1,0
12384,0,0,1,0,0,0,2.0,False,1,1
12385,0,0,1,0,0,1,2.0,True,1,0
12386,0,0,1,0,0,1,2.0,False,1,0
12387,0,0,1,0,0,1,2.0,False,1,0
12388,0,2,1,0,0,0,4.0,True,1,0
12389,0,1,1,0,1,1,3.0,False,1,1
12390,0,1,1,0,1,1,3.0,False,1,1
12391,0,1,1,0,0,1,3.0,False,0,0
12392,0,1,1,0,0,1,3.0,False,0,0
12393,1,0,1,0,1,1,2.0,False,1,0
12394,1,0,1,0,1,1,2.0,False,1,0
12395,0,2,1,0,0,0,4.0,False,1,1
12396,1,0,1,0,0,1,2.0,False,0,0
12397,1,0,1,0,0,1,2.0,False,0,0
12398,1,1,1,0,0,0,3.0,False,1,0
12399,0,1,1,0,1,1,2.0,False,1,0
12400,0,1,1,0,1,1,2.0,False,1,0
12401,0,1,1,0,1,1,2.0,False,1,0
12402,1,0,1,0,1,1,2.0,False,1,1
12403,0,1,1,1,1,0,3.0,False,1,0
12404,0,1,1,1,1,0,3.0,True,1,0
12405,0,1,1,1,1,0,3.0,False,1,0
12406,0,1,1,0,0,0,3.0,False,1,0
12407,0,1,1,0,0,0,3.0,False,1,0
12408,0,0,1,0,1,1,2.0,False,1,0
12409,0,0,1,0,1,1,2.0,False,1,0
12410,0,1,1,0,0,0,3.0,False,1,1
12411,0,1,1,0,0,0,3.0,False,1,1
12412,0,1,1,0,0,0,3.0,False,1,1
12413,1,0,1,0,0,0,2.0,False,1,1
12414,0,0,1,0,1,0,2.0,False,1,0
12415,0,0,1,0,1,0,2.0,False,1,0
12416,0,0,1,0,1,0,2.0,False,1,0
12417,0,0,1,1,1,0,2.0,False,1,0
12418,0,0,1,1,1,0,2.0,False,1,0
12419,0,0,1,1,1,0,2.0,False,1,0
12420,0,0,1,1,1,0,2.0,False,1,0
12421,0,0,1,1,1,0,2.0,False,1,0
12422,0,0,1,0,0,0,2.0,False,1,0
12423,0,0,1,0,0,0,2.0,False,1,0
12424,0,0,1,1,0,0,1.0,False,1,0
12425,1,0,1,1,0,0,1.0,False,0,0
12426,1,0,1,1,0,0,1.0,False,0,0
12427,1,0,1,1,0,0,1.0,False,0,0
12428,0,0,1,0,0,0,2.0,False,0,0
12429,0,0,1,0,0,0,2.0,False,0,0
12430,0,0,1,0,0,0,2.0,False,0,0
12431,0,0,1,0,0,0,2.0,False,0,0
12432,0,0,1,0,0,0,2.0,False,0,0
12433,0,2,1,0,0,0,4.0,False,0,0
12434,1,0,1,1,0,1,2.0,False,0,1
12435,1,0,1,1,0,1,2.0,False,0,1
12436,1,0,1,1,0,1,2.0,False,0,1
12437,1,0,1,1,0,1,2.0,False,0,1
12438,1,0,1,0,1,0,2.0,False,0,0
12439,1,0,1,0,1,0,2.0,False,0,0
12440,1,0,1,0,1,0,2.0,False,0,0
12441,1,0,1,0,1,0,2.0,False,0,0
12442,1,0,1,0,1,0,2.0,False,0,0
12443,1,0,1,0,1,0,2.0,False,0,0
12444,1,0,1,0,1,0,2.0,False,0,0
12445,0,0,1,1,1,0,2.0,False,0,0
12446,0,0,1,1,1,0,2.0,False,0,0
12447,0,0,1,0,0,0,1.0,False,0,0
12448,0,0,1,0,1,0,1.0,True,0,0
12449,0,0,1,1,1,0,2.0,False,0,1
12450,1,2,1,0,0,0,4.0,False,0,1
12451,1,0,1,0,1,0,1.0,False,0,1
12452,0,0,1,1,0,0,2.0,False,0,0
12453,0,0,1,1,0,0,2.0,False,0,0
12454,1,0,1,1,0,0,1.0,False,0,1
12455,1,0,1,1,0,0,1.0,False,0,1
12456,1,0,1,1,0,0,1.0,False,0,1
12457,1,1,1,1,0,0,3.0,False,0,1
12458,1,1,1,1,0,0,3.0,False,0,1
12459,1,1,1,1,0,0,3.0,False,0,1
12460,1,1,1,1,0,0,3.0,False,0,1
12461,1,1,1,1,0,0,3.0,False,0,1
12462,1,0,1,1,1,1,2.0,False,0,1
12463,1,0,1,1,1,1,2.0,False,0,1
12464,1,0,1,1,1,1,2.0,False,0,1
12465,1,0,1,1,1,1,2.0,False,0,1
12466,1,0,1,1,1,1,2.0,False,0,1
12467,1,0,1,1,1,1,2.0,False,0,1
12468,1,0,1,1,1,1,2.0,False,0,1
12469,1,0,1,0,0,0,2.0,False,0,1
12470,0,2,1,0,0,0,4.0,False,0,0
12471,0,2,1,0,0,0,4.0,False,0,0
12472,0,2,1,0,0,0,4.0,False,0,0
12473,0,2,1,0,0,0,4.0,False,0,0
12474,0,2,1,0,0,0,4.0,False,0,0
12475,0,2,1,0,0,0,4.0,False,0,0
12476,0,2,1,0,0,0,4.0,False,0,0
12477,0,2,1,0,0,0,4.0,False,0,0
12478,0,2,1,0,0,0,4.0,False,0,0
12479,0,2,1,0,0,0,4.0,False,0,0
12480,0,2,1,0,0,0,4.0,False,0,0
12481,0,2,1,0,0,0,4.0,False,0,0
12482,1,0,1,0,1,0,2.0,False,0,1
12483,0,0,1,0,0,0,2.0,False,0,0
12484,0,0,1,0,0,0,2.0,False,0,0
12485,0,0,1,0,0,0,2.0,False,0,0
12486,0,0,1,0,0,0,2.0,False,0,0
12487,0,0,1,1,0,0,1.0,False,0,0
12488,0,0,1,1,0,0,1.0,False,0,0
12489,1,1,1,1,1,0,3.0,False,0,1
12490,1,0,1,1,0,0,2.0,False,0,0
12491,1,0,1,1,0,0,2.0,False,0,0
12492,1,0,1,1,0,0,2.0,False,0,0
12493,1,0,1,1,0,0,2.0,False,0,0
12494,1,0,1,1,0,0,2.0,False,0,0
12495,0,2,1,0,0,1,4.0,False,0,1
12496,0,2,1,0,0,1,4.0,False,0,1
12497,0,2,1,0,0,1,4.0,False,0,1
12498,0,0,1,1,0,0,2.0,False,0,0
12499,0,1,1,0,1,0,3.0,False,0,0
12500,0,1,1,0,1,0,3.0,False,0,0
12501,0,1,1,0,1,0,3.0,False,0,0
12502,1,0,1,1,1,0,2.0,False,0,1
12503,1,0,1,1,1,0,2.0,False,0,1
12504,1,0,1,1,1,0,2.0,False,0,1
12505,1,0,1,1,1,0,2.0,False,0,1
12506,1,0,1,1,1,0,2.0,False,0,1
12507,0,0,1,0,1,0,2.0,False,0,0
12508,0,0,1,0,1,0,2.0,False,0,0
12509,0,0,1,0,1,0,2.0,False,0,0
12510,1,0,1,0,1,0,1.0,False,0,1
